840345863,563450712
77901139,3566073352
303671919,4560094872
556822946,364609758
899189098,4905117058
232513328,1100607392
31535224,3162996538
681887235,1714588120
260369133,61196120
122358631,5233750452
231394165,3531957138
425396550,726664574
476271462,1292000538
384316767,995136826
2334475,4300604498
560179671,4583429124
372629362,5555669109
758649403,6444619001
234252597,2815413225
466845378,3619103007
693394107,2768674245
394122101,4075920639
1122437498,4875929891
628675386,6379440191
996216456,4914239379
416104127,3462245585
697179039,156777913
609684589,137065157
574101009,998053489
438160955,4397091713
372887200,3349817
844210038,3986004323
239374802,4382241121
783884540,3065007905
621904262,3065007905
175008620,1415128935
597801965,6484397867
971182225,791904859
600138383,3889939213
911042543,1143566827
574871561,3371663985
96563974,42370907
526978082,5087151405
105837336,3179193725
279806650,314356249
823019904,3697085619
1123059464,4402384491
790018595,569199863
233791801,2551933531
894780551,3921681437
180455143,1739062807
594499314,3591693499
1035938030,2852440089
868421568,3906727625
356162264,4093968419
13724938,1763867783
51947884,1775297743
989445164,6595726307
135268726,6595726307
209084838,5025024421
260298763,2437496711
134586109,6378053561
352883777,2341210889
548192112,1292422129
548192112,2945814129
990550768,332198607
683234843,3102350001
705958500,934930146
555555375,4753438292
848197673,2457561402
146501558,4303416234
337306414,1778271572
153340185,1236846918
287090165,6139954098
1083567295,5843683720
447227357,3874357042
553904541,2070106308
290960924,4540442158
73590636,1463776240
635790380,6422635912
1051123254,190317218
1057596854,6422635912
67117036,6422635912
118771574,6572244422
917281349,5546007424
598283759,6433365222
322463043,3241063484
1026991030,4654946070
7418520,4185329116
429224994,774232014
784323814,5639227330
300524262,2821010878
280034306,2747328044
520813177,3114610904
1115861509,1486086182
676588221,4961651744
898331174,3122269672
72799686,2718826648
148935536,3618603148
402370384,3971054318
543052026,1491449332
74356272,2952384702
1061379629,1035599458
435061571,2106214884
783406276,6535611012
139399578,6202649548
698841908,4612838668
579907617,3774683614
173492574,1067284351
911316770,5200281337
630191938,5200281337
983820772,1791507579
725758174,3785672391
464630030,5518720099
722650943,6110302165
655574441,5069613969
751050147,6403126619
237407198,28762637
469352521,5675126303
501827549,1767201419
64381496,1128136507
100527696,6501033849
540628695,6349398201
793905523,914485583
664214095,3002109523
600893065,6307577195
546608542,1669385521
694478640,5705104253
799033096,2173336101
255990813,2650373313
591022867,34029917
441832177,794200855
516918508,1171959695
626842149,2458854209
408681766,932476847
196089371,1169996057
53280864,4413401607
1018741604,6330881881
777387006,1923367691
681989358,689285241
914051667,6032978751
427151973,3374020043
200468809,1036430995
383083112,6073986119
603831018,262909991
670466789,491867969
475738025,5707528359
1123573451,4054136359
158921431,1861052115
808108327,2291216315
257791705,5421551591
824399929,2018930853
616026871,4135777165
1067997231,4802060785
335783480,4031433659
744733400,2918683669
431682543,6011772905
969574101,3627890309
1252247,941427457
191041694,5823920029
768076088,2415589815
374349751,6478151955
61462879,556130937
1080708873,4403742551
1058458086,2108685473
412393340,1989624378
803534151,5144735708
885583809,5977619606
937884682,3708959602
806238912,2903993528
305718816,310209738
746231490,2009621314
378482400,2009621314
968704687,2442657926
156009203,2442657926
850009158,5305847900
738628601,1939248622
363373195,3630863308
59559847,1099583682
388656499,966334792
304296870,1754835610
444253793,224364292
60393500,4739047944
341518332,1433580272
449624402,2454521184
112889744,852964274
203323610,5531716240
468597550,6502398378
202327664,3739473102
852945766,3418236900
754854166,1541324230
168309507,1650108794
173785880,5249491742
592819543,2041786880
510028242,4840757280
775034960,3337413420
261313515,6416938854
1063035846,1450223440
277653713,4732498778
731936524,346518822
1097504066,467733156
1043149534,2792608212
140210885,3890273866
754063445,1640207678
47172903,3410744034
480221233,3202209096
674126344,3557744804
514641207,2576102356
74253130,5876295116
909779118,5876295116
1106688605,3531604414
686824060,1260106422
115734922,2577938878
218552856,3793442604
653813335,1907473660
387860252,6307948814
715997200,5204796894
1093988226,3268406102
170865813,4408504874
442130789,1015777952
471579912,4348417800
132400633,2218006386
123437520,432133709
886978570,1671488039
206187153,257080863
548815837,6355872267
575271929,2320661401
745785234,3669797125
302048788,412150435
318745912,1852362917
955424813,5103231465
215606905,2570875923
39961055,2560317979
880297002,5050716661
833781615,5617456183
179075657,4220908473
1022400233,2392044657
623716972,3548319089
218000258,2989778313
216355915,3732722751
623330935,247160097
817107285,1923731091
475987408,2163629539
563589566,3211285589
309614986,6230919447
573350888,3648149621
1113562746,3648149621
547252582,4565002041
191909297,1097755153
909549304,4784979553
439427454,309831885
685920723,1248626901
1050212887,2632127777
607899355,1893348413
991776069,5160818607
543726219,84761919
598559083,395171565
116120790,4757906669
581167320,2910352577
697217451,4661514023
944848323,5728205055
351832829,6050465613
210681317,562487517
305897376,1090163040
9821223,1638162602
974211025,3321398528
776419432,999829238
636756666,5843386026
836828433,1051726982
287885457,1051726982
649070359,2939617216
686338073,367868242
227606756,5436247078
288653013,4132514400
341856165,6202464568
735366371,2627050912
453399924,6455637438
452149384,1706823674
877358468,6121796286
44089259,1802956612
746970645,3455032284
184770901,3157920846
432354606,4949447482
406859509,2914193186
771176400,943652700
1001466,4194506730
344470730,308944496
49190411,424362690
305610714,1798396282
889071950,5444870812
38540066,6496459560
989868167,4899283900
573541449,6157699208
921902560,6418762688
348425872,3453813406
486500366,3248495956
855156399,2080414852
248959367,3100918396
727758214,4581551643
319777155,3585768793
9837422,3608805221
333248616,2169163285
596233390,4042161959
1064296402,1665638971
9926839,3910230579
654004669,6055515047
28091556,4039396347
910205650,3786587519
1040322656,3240403281
915336030,2808127345
54033851,1373982785
45722097,4147138207
762746951,5771282595
155567770,6072531567
137383300,3727534707
561211779,638856171
185564615,1981762281
511518198,5835273197
699928396,2977798033
295761100,2462344993
523306188,2717037003
275761761,2500072909
950026183,2562219919
695077133,5248682771
326874761,108694403
872413815,1951017489
763852996,1379675343
19522038,1157733353
67288090,4681946209
514835421,3433261487
730667259,292586121
421556623,4579219143
562238265,4579219143
380874407,3215978047
556737311,1744899411
516554490,5454436509
187741836,6460296709
247389299,1773129149
942685165,2151420947
802241975,6114924183
521167063,83991277
779348479,1466550401
968784295,674856483
406584551,5112233961
155929595,1500719169
858572529,4806186841
1116337618,4062464791
803863431,4629397093
651642253,6598381927
520804876,3744985198
28676359,1371752638
274840535,1935732820
734517707,5163860364
447242773,5188105008
604097980,2795806992
389358620,2094822742
33861290,1928200542
562975555,5149410600
431587775,1383668212
744396834,4552449760
735328719,162016066
670460083,1453345368
298948019,3273444428
278933322,1662612224
722503458,1952266124
683285344,4660687006
168484469,831710688
906508207,5031376334
457998285,3636975168
956225636,5554218754
407178780,115768052
1099733002,6070182620
961200052,5471176598
811959442,1969305846
409989580,3466400792
561684606,2486383228
775114390,3350245446
721968715,2417830256
1052693569,5546320488
27689854,6394469994
7535284,6394469994
901469980,2906411250
72634907,5459076652
31498829,1713625840
538523625,4388826890
180368429,1937775550
487707349,1937775550
333640919,2082156030
195809219,459244034
428852424,1632800644
507246325,4551998362
675567851,112631150
438489467,4038994358
112088495,3938011583
871943753,3938011583
54470831,5186665455
694114901,263747935
280855084,4234092011
601835630,4114977273
526863413,777830957
315880499,5835122173
976337619,1174543031
931464688,2527472119
747427611,3170078239
1002692230,3250113417
266324304,2891813029
594874604,415672429
178413182,5785455685
665175876,1652458699
1045208271,1372957291
815909652,5055099637
897665746,1940065707
131986941,2107301477
411570774,403899007
743178100,3108630043
180978356,3108630043
943735534,6414097715
1054360055,1550425839
860944983,954943333
967646519,4981528257
719267115,1631424873
660364285,4809441217
332967118,5821169401
466347005,5198868411
197750266,1235743609
720726757,2788593189
679947482,1216414399
477559322,3938209849
234448896,1665238641
997192047,657013779
980223388,3721682095
1054045425,4122310327
922573028,5581236105
764340606,1031717025
219422257,4250161019
1124335365,5461401917
807012461,4382911419
1027185793,1808989341
649723344,1020055219
981527215,3128357603
1079751146,411039595
1086079976,2364521577
395943665,3263379571
560726427,5365421633
747835312,6097415463
255936840,4444023463
678143506,4148884249
1099392409,952836071
575403845,528774049
218149005,726258775
1047600741,2995955071
1091559724,4385916977
884165951,293331355
310827951,3853347771
332861418,5401614285
229652728,5401614285
1020347111,6347846905
234944347,453919227
619251335,4893834587
872401360,1004545091
767696153,3556506685
46104379,1665140715
286967706,309379597
992258980,3268206317
243368675,975854557
19021805,5936805837
578397678,5820424029
185449628,4167032029
141074504,3627834757
1020846673,6066088853
923055874,3018586225
782612684,288899233
690927735,3219981861
550534465,3392971269
947630589,6107664855
864161257,5515190487
251357649,3349300241
34290287,2478036837
950769069,5608632975
424023197,579232281
786199358,3249754149
373186170,4410172041
366579490,822376603
296278218,4953706961
858477962,4953706961
657239071,5389283535
354941468,402571433
981633111,1797229495
807065587,1708032817
33882929,4904920313
1010550212,1274654633
1028029471,4931393023
910724343,2380061953
458390491,6610730493
244805297,3307690309
910559152,2851318253
901224365,1124835549
751968745,1952364863
628896953,1355120595
365882219,270403465
905869551,3111818681
813734394,1413187469
128398232,842475111
660907846,1989743923
748152891,3145671401
860083364,1075469417
827067913,6261657307
518557176,3901463529
425015945,1392933861
444929085,4638353317
842886987,4518150243
795238955,3883495823
353400985,2235885937
638624480,3097593089
498231210,209892369
171963174,1121335763
813017788,3302298421
861217435,3000151653
244657890,3872778895
213686578,63527615
823103005,2573499455
154178281,3752475741
1041412252,1615956495
427722611,2565670855
711652477,2075907189
1115942799,4537045941
379767220,4664250845
720241591,322512265
331167812,686816643
577320408,5795517559
182462220,4421686409
425408337,5691032457
115865265,1822839581
217808959,1200649751
42826915,2967130371
853951294,2918239773
598002909,3696200537
492729649,6222220265
239252373,1220556479
480219016,2215406669
761293928,6050938461
1033606330,3041269355
758868936,1387877355
734425575,4216412081
546197541,2818389665
1120500993,4723977931
956343812,2967431167
163012866,3963348697
163012866,5955072105
410205045,6429638587
685091086,5981907467
101400517,1461888305
88108427,601853551
755869803,3081108237
364641178,2604930536
320837852,4135584576
112395444,4690221794
649468360,1929206880
509075090,1929206880
371987211,6039896680
19854661,2845562326
1040386706,2383061424
854742416,4669545738
100151573,1561377798
337370543,3042573200
402862285,377289170
1022937621,3164822026
69485588,1853468
400760530,1410382864
562356946,3682808046
103060454,2989410178
726463600,172025226
104096378,4153574442
758906355,2766800458
782317977,4293497320
874521131,2560395964
839560475,907003964
432291110,6407259418
552029510,3511161384
3852018,4763617002
101724421,5213910924
1031733045,6547913738
1040545475,5023899064
1047298299,5351302494
932706297,6538240274
219751599,6554054926
1012431674,2846454260
820379058,5084111750
709525966,3627794564
338324877,6272647234
734473023,159002566
172544224,2696763042
980669692,6002230714
776545214,5981407104
939442950,1967720162
29468822,6107724046
677481821,3472480700
945507921,1951231064
362321085,2990579978
590973033,6531275660
115164189,4294681338
421042843,3160729322
516987695,5014765754
422633396,378553694
519891956,2465355864
1055866354,865458358
446306433,1003320052
1014590765,2606888534
110123125,2606888534
344529830,3674013975
665734216,4664217337
77250054,2108672669
222711908,609351311
655104423,6357630735
219831611,5555774245
957655807,1422777259
616973362,2495233697
703865803,1046473989
976915438,5311108877
970117997,2771558909
939609481,3758037177
1039839403,5143347537
371474195,523235921
222132261,6273646867
70980469,4865822585
1105360429,6187772171
845068187,837005975
358954805,5817368775
141158067,5242282271
771646855,2167183985
434837899,6048077807
1094038774,3417784333
997353660,6500636469
512023988,5427906207
281789575,4394105293
408072610,5089154497
970272354,5089154497
686754910,5800800087
453475897,1221630969
103570545,3416555479
700082173,3847341779
6526583,5844471689
316850906,4734558529
1080263934,3705510877
652305570,4225007169
943600304,6344721383
8842936,4336264781
349313573,1871606863
675894925,183808005
568746722,4387332423
444226682,3014791409
77804836,6039407021
640004580,573546109
50973511,50087797
550330493,5551312979
612494997,33562521
544985565,6429674955
612577081,2197272157
628970273,6516686521
272659776,2182111917
1089577082,321540113
799210091,4397891905
537546024,2614694667
560502376,5960169393
494314400,5183570431
129494297,4481512005
50803117,684906991
233340311,5991195851
926822269,4400040871
130373128,1978443422
291895860,6237199020
874996899,1091048974
31672323,5521904156
832832873,4971788780
696048313,2492183794
633890351,271906928
282514167,1382186530
721673835,2995679912
663065737,2240002936
100865993,2240002936
466085511,825892098
513772413,192452312
346117576,6427597684
815669702,56366370
497538925,3159672724
1004565425,1289009488
1031614439,3166955046
968916279,5009468628
155797611,5009468628
664642279,6139562054
63571869,2267288640
1061142021,5572756312
605869903,4959858112
518843987,4959858112
213823045,6043331940
121817372,5399358378
625016488,2883808864
280881853,2646264984
56039987,3594057172
584117065,2075735504
10007736,2090847282
444839920,4381592004
960998802,250261646
649929434,447696512
506359778,2920994274
891875655,4654944656
1106003967,4701900240
18709923,4701900240
613583846,4680125382
511130044,4680125382
149156456,2737348406
948384034,3262349892
335450556,2422338234
861125201,5267459518
749343279,6447351902
997106638,36652074
572545260,979031328
702165186,3127606696
1024338190,4337154590
662575444,2275798540
422010293,6086294662
185243621,3376199798
236965605,4295816008
319613559,1990133382
443661343,3611593888
405071737,510086170
662463153,5529583392
991500009,4873369196
1080343,2627967746
807327453,1505380398
317386437,1505380398
176943247,148713060
489192157,1471763782
858726727,180434480
27907855,1697960284
75874944,3541281470
778963488,5565886976
1074996468,147118074
135148848,179991706
301993726,2814227118
952066154,2146650340
570582536,6192629776
752239891,5426406810
805525974,3187284198
434643743,6027387634
778198201,1836016062
108226760,66499971
768981992,4668349027
322787158,3319923841
655884536,3099658927
348145635,5429549455
284510429,357540989
525777953,717518415
46728565,1844128533
414559600,852406177
414559600,5811265849
259327828,369601241
525728569,3366826439
182114013,919245773
1064970775,2542769377
92462857,6361392091
696428281,5594989105
587729303,6468193379
1064003069,6468193379
1104522493,4164156867
159701357,5925445337
743820365,4494328669
1104792099,323058529
1119310155,6095016505
697233619,699912347
587711223,4836420317
727231725,301877801
357235982,4331953821
934099530,2671292995
471739192,3941660135
1016367524,2289584463
1095378484,3861181107
134817940,3371127143
898392413,1002515643
647839579,2655907643
858663139,5961375315
459043001,643365857
525013796,2319494407
894000614,4843626877
50676038,4843626877
759961476,1376983777
338204922,1930501681
1044993500,5422981747
712288248,921952435
164178510,411430523
257892446,2896054935
230695908,3090349389
613339955,1958546577
302127903,941499737
264098488,2215674233
579490570,2215674233
1105401284,4302903687
643672886,1967096371
110082687,3134271113
90455035,2699548607
951791929,5420323125
918816417,976840249
357498284,4287518861
636829848,3425427487
500871242,5945584441
57352376,408964097
168023338,5389461487
292436512,5362538279
321815951,4597681675
976111272,3422507063
430260996,1185856659
915087339,3167803251
830190165,4031504553
496866093,1616149009
815436915,4678281791
815436915,1934671339
173959606,6205923504
557652916,5252844022
323012522,2627807482
794004486,3822861324
617572990,6403262482
1069340644,6403262482
324783409,5935721944
851801891,3982698858
668996209,4748244754
91133069,3798706570
584997615,4954756320
828946880,3699314964
848377197,1682261940
276336693,1682261940
40647827,2019515958
205621477,5324983630
621490549,1270563326
1119801711,4567963584
171063401,4882295848
822239387,3048177748
1084454581,5425347186
813441967,6146465616
705753683,1135931304
407680965,759887230
449244593,4588895470
609436479,3161922202
609436479,6467389874
102515205,6528771326
101284017,3314618526
106674055,6426538242
25374205,3488195972
468030733,5599088452
451844714,4414739284
469471576,4727823634
241201201,6053104922
141442526,5316314046
215651347,5679727156
713608385,6537908432
53496421,1168715830
971979493,5188867582
101746437,3900972396
542921070,1033485592
668750134,2466532552
169669230,3370805384
379953361,5226897794
205193030,3258700270
1055027616,6201881156
149308728,5140142824
688510937,2162865750
561051611,1606427712
498155503,4068208502
575793507,4424063168
548920383,2188889962
857335038,2014694438
843882251,1250175460
361716561,2509664164
80591729,4103288966
565008479,2829234294
248320767,2146579416
158824789,831364996
756205795,5502310
150802570,5780906500
781915142,6590987724
417390448,3277544548
863138527,825498572
246927689,5014190248
350767719,5421350222
368882532,1653742728
230272216,6499199936
573381964,1093055896
260237441,2522849928
583351617,2522849928
1103562017,2522849928
324256597,1506946436
887540359,6413928968
912391683,443444716
912391683,2355571722
188963150,1313412966
531804050,2819935178
305452454,4780364220
224295376,3587970668
309560191,5109129526
415042725,5109129526
1054535688,1101403248
853190856,797989100
551338124,3236163290
318684696,2449161484
329603703,5393288808
1008100649,1097535896
170961111,271628804
311404301,271628804
251109845,271628804
184143583,3784276280
198713516,2852421836
798127153,765283598
449696967,3244538284
402739431,3244538284
824495985,6550005956
19093073,6550005956
219733083,1556512426
426862907,5376375136
352074057,3200455884
70949225,3200455884
233108604,6210402520
886961857,4777520670
204169716,6018813064
678927604,3745617942
92162975,676856788
487961021,151373984
1050160765,151373984
771238663,1036804664
68357277,5576148466
30899903,3736532578
1081203360,742441752
385062341,5119265290
390859214,4408348546
148280464,3912380768
1096768990,5918289006
701915417,14913244
1060810161,2610700392
979198572,6214023832
25450348,4974123476
942897862,5967376428
427731110,3845294578
849249212,539826906
760908329,2112079910
1084296797,5328402534
380536572,6187978268
283719688,4348726558
688222854,5363309554
298151301,2005453992
509134215,3265833112
995972694,1195416942
328119571,5903253900
1046988081,4220134052
177778423,1746194372
155298129,4111863498
66965559,2865109986
504346007,3903272064
560092708,3382627446
384775358,4541078980
909063495,3083115206
204653148,157544614
31004630,3169318126
382053882,209050122
883549925,1020760594
437607261,2874516004
174092279,1221124004
97742520,3834789916
546957629,3153498830
676496512,5720972434
1008059470,751137140
884475113,2313077092
69978553,4222153502
811319416,5802865198
249119672,5802865198
283264769,1386265084
688726180,5207510272
709476476,5451093788
836993968,2145626116
722797654,4167036434
770213197,708391536
952295548,69277716
426326205,6210924012
567192672,3544481526
267357276,577881778
573908597,1045898112
173670228,4300214356
396687430,2564433581
832166916,5334078323
630752448,3183917463
55883584,3900006055
27138559,6344271049
316753429,5841198399
504137068,2725631177
685920411,3904008653
279165575,4947368203
1005511449,2935473801
624868495,3143097905
430030042,1326501007
886261366,5681238449
218738442,6507101135
1062063018,6507101135
789848872,4176807963
325561072,5732271757
177518943,900348229
784050286,82066181
431784806,4892219785
1066697298,4765933185
644643770,2096377737
77148565,2357535471
187455365,4727835325
1089200916,1794191215
664501981,5354386043
532716887,2614982337
150666321,2358340547
1030158026,3059901071
565727022,1342327001
887634173,2871187825
731589397,545034241
886593323,1489382151
1098774985,2016853699
1036313955,2842716385
691142351,2050906643
709488513,5884688455
275074432,4069189891
934211890,5690096879
452817064,1811029809
857233261,5624787937
998715991,1026324335
398169942,631790934
779235370,196439838
822408318,4954202494
15041524,4059683238
647397981,4275138120
949874877,1849076902
208171570,5122559904
1124196409,1824283478
532500785,747217598
680085789,391422820
444628101,391422820
447043804,507355958
1099476560,1333218644
629235115,5025780248
566079474,2505490486
521532126,3182392504
638020619,6089340786
403506196,233449048
76370897,5575567956
796922022,1022747192
322999558,876432418
357743908,4803880074
1015278989,1348066724
658635090,4952469114
50063049,4131032216
145460940,5460606774
933139642,2231210556
54695056,5536678228
138214899,1102016652
479726879,1485551078
1084403335,3474010052
543440700,1239769454
181217185,4975129820
40535543,3321737820
271583271,280079014
1015373912,5377461624
715625651,6491160766
996750483,121792364
127963407,121792364
98452657,4759946156
744880125,2931941454
660908677,3681011676
1057038590,1801402660
436623065,4754099234
332173589,1490221774
834864617,819788008
852049017,819788008
222537036,1533102888
966970932,3117589012
708882402,2128740974
263148073,777650646
19926974,2302315153
884909492,3802986885
393011020,497519213
596163841,5739328809
984742071,5519595461
562935597,5519595461
805040582,4952689035
319673308,4952689035
523965670,1660264095
330288874,5294517385
330288874,3641125385
854766649,2167234775
256148261,2506632659
273145709,6171243075
558448512,386364547
36659912,3232274253
941855824,5893300143
437727962,1418302361
800755465,5710368993
194729289,1117020057
1087719728,6250941835
742298545,6030954147
112897806,1692353565
448213368,460247689
999914607,5765539331
533952751,5610110411
837602914,4162457325
1013811675,3985388991
312951783,3985388991
1092886939,2627564139
985495712,5333479619
838096532,39200291
413463257,3103559467
217870271,5372189377
11027199,1534156473
596596676,4993672105
315650070,753839777
820557527,1451826615
363370425,2372751749
26616945,5012827579
752352158,6283369129
190152414,6283369129
661618886,4168764725
197925656,2904781253
755458464,3166325887
171841984,5007300288
1035902766,5392800776
841285153,1873019362
534898669,1278615322
882946429,2763723976
1035288795,5321475004
13311913,795846754
670986754,1521131252
404219936,4981355562
198491654,6174775918
961123065,5240049660
452456151,5776440764
6664856,2003281804
1003122778,3327951928
262529498,4052399244
381573454,1047859682
655131455,6008009814
865955015,1049150142
591827399,5893873094
275791831,4240481094
475268525,6197596614
983518864,6536123820
98372680,4074507756
277794342,122450260
168192240,321847434
892523333,6071660760
179743932,5865888424
911880443,5702786244
284117567,3427367954
1092815060,1361896226
539649858,326536722
808786905,5882787466
315926985,5882787466
657595831,3067851118
574658918,5496055122
179524658,4049520988
962859416,2408171288
334774398,2387167715
78964318,1018402735
761994836,3058258607
200727057,5084260265
221343899,4834160537
731938451,489172081
579002281,5187803617
453915389,6195424827
1096321412,2630735477
18094173,4379244549
1075312376,979977109
714057423,6021073405
918210215,2348577811
1062867450,433081833
726247081,3903503469
157775091,4321297419
917038443,5888759335
1063509962,1985312165
63949611,2852355899
382084413,5642446775
944284157,5642446775
382400203,3989054775
495521898,2716518039
1104300804,3328258879
292381290,536301659
97165294,2843136383
38449923,4905674859
227301492,234104243
592002359,2600337233
347032329,3322998439
883062454,1367371353
206826790,4362107441
1072283300,2915057867
807480335,3874034075
744362802,2815351885
182163058,2815351885
481523780,2299975089
176132437,2687591693
667456621,3925361437
504755693,5173674505
685850989,4330708627
827863137,3340795803
888193879,190245397
607069047,6422707733
128886211,608671119
64684316,2593114121
464086430,3754617041
348980193,4430877963
60573914,4476540195
647879380,1120212149
1015822502,2293799245
520618422,5546473145
418561805,3911771389
143952341,2701181741
1006061045,1720338329
399777677,657732663
50591855,2474264039
768108717,1746623761
526760294,6428530761
6059375,987123881
104837105,49516977
169277320,3571366105
221847904,1146795873
344346184,3678930051
1112279280,5933853039
129561689,1731828903
770939223,232204419
316578170,1997056621
275568214,1887976507
1028872594,1407360401
20485084,3857389446
72439408,4493415654
880835624,4395493148
252579169,1255921286
1041847282,3746985914
872949744,6433098466
67188502,1833246664
47960396,2284608688
77271126,1227494880
515453477,4693204396
1070575373,5615195280
398000388,5758180980
208492440,3334377136
1015443993,3574017900
919734856,3633574236
859239336,1739478538
29167818,3150990496
909396296,5570746272
458953541,5444447762
525367079,2821897368
900544150,4612969020
337620516,1630891676
947452740,4340133022
458385982,4340133022
108595501,2797679860
172793813,6103147532
655427961,5974942270
93228217,638010860
182121601,6443666862
357094046,3267783202
765729380,5952355338
567170685,1512181602
68574045,5202070890
77411944,3503063646
368085505,3030726398
1123100647,4267912462
296442473,4651476790
50550611,4167714904
225911206,2249462648
606983581,1595378158
309439449,731285476
128225342,6275306832
159160424,2524701410
648295851,2449658364
115088182,223981784
817969568,223981784
290063107,2790874872
1054366359,123084576
449497262,3362553178
1071757242,2748414060
396111051,5254025188
348800017,388485830
250264388,2604967576
676190970,3801127688
240388204,4485671534
438009593,1963802230
909464992,5689649156
31596749,5245670988
759300887,3385421122
437521750,6403045322
419932492,5168767480
757880261,1015790094
750867503,243238918
958066285,5326792784
235256944,356489390
784633499,2840354086
340080391,2840354086
951460531,4598461730
352274140,5522673492
696548708,1751493510
417678676,3689511788
136553844,3689511788
211363232,937349734
992790206,2433147598
694123428,5738615270
39502823,5848076318
524683234,6238061694
150892781,209108938
484808725,1034971624
273985165,3924589506
661366626,4038146420
383831477,3724284530
647888068,1960915504
848737438,4274588117
307585238,5351940387
1108761877,6099438311
750294751,3116345155
858659157,2989313395
479618389,1885864695
897832107,2544808681
269003891,4123044101
993625023,2181635793
498657611,2126227281
426280227,783244927
503359019,2151925725
647851273,3398242953
501780345,3309680777
1081240607,1815337471
733390931,5704748079
172833196,4529685301
1007005708,998776973
705376413,4214407321
631727138,3444215473
695533670,2172873091
218356660,5267609353
307951899,1972853761
1118075669,1055080023
312523279,5105015211
874723023,3161329919
699408338,151310553
412869261,2572616549
131975117,3524257279
69067052,1218865065
142470028,109754663
148324148,4886518847
707850735,1923811497
855564713,541955995
890714267,381940887
431444760,6174689561
1609089,1137956297
985615307,3821604833
827281841,3450453319
576327962,2937628701
58380370,6505604911
395690380,4204818223
435297968,4463350729
382527448,496210401
211628513,5944930391
921798117,4178457561
359598373,2434495569
78473541,4178457561
88507997,6151788257
859291948,1334997959
818087692,5900811689
816255436,2595344017
553078142,3587052827
160178007,3916312677
172644197,6080416255
670944861,532536875
903521471,400751797
791169307,2974245947
29506882,4598732537
320369920,3622498383
242144226,3622498383
521153334,52457195
3863965,6252572447
1026984911,5655770801
155326498,3724842878
998187641,4874348626
451870831,3744141034
459367423,1018469216
419452817,2289016242
1116621105,4533838670
492046439,6594987526
746308094,1495487974
459070550,2762403622
1091571566,2198473836
568662506,4658574198
636939412,4283590134
866321906,3112430238
353155987,5047408912
572341558,2549917088
150859185,1109716836
77742587,4829222178
569641059,1783730952
135561470,4903082352
5146202,1597614680
